id,title,release_date,vote_average,vote_count,popularity,original_language,genre_ids,budget,revenue,runtime,production_companies,overview
329865,Arrival,2016-11-10,7.602,17320,368.66,en,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",47000000,203388186,116,"['FilmNation Entertainment', 'Lava Bear', '21 Laps Entertainment']","Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat."
49047,Gravity,2013-10-03,7.166,14970,342.716,en,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",105000000,723192705,91,"['Esperanto Filmoj', 'Warner Bros. Pictures', 'Heyday Films']","Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space."
1700,Misery,1990-11-30,7.757,4479,340.356,en,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",20000000,61300000,107,"['Castle Rock Entertainment', 'Nelson Entertainment', 'Columbia Pictures']","After stalking and saving the life of her favorite fiction author in a car accident, his  manic obsessor holds him captive in her remote Colorado home then forces him to write back to life the popular literary character he killed off."
1093995,Chief of Station,2024-05-02,5.352,44,363.89,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,0,0,"['Bee Holder Productions', 'Concourse Media', 'Ashland Hill Media Finance', 'TDP FILMS', 'Filmology Finance', 'Tip-Top Productions', 'Mirror Productions']","After learning that the death of his wife was not an accident, a former CIA Station Chief is forced back into the espionage underworld, teaming up with an adversary to unravel a conspiracy that challenges everything he thought he knew."
76341,Mad Max: Fury Road,2015-05-13,7.599,21872,362.449,en,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",150000000,378858340,121,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Kennedy Miller Mitchell', 'Kennedy Miller Productions']","An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order."
320288,Dark Phoenix,2019-06-05,5.976,6289,325.121,en,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",200000000,252442974,114,"['Genre Films', 'Hutch Parker Entertainment', '20th Century Fox', 'TSG Entertainment', 'Marvel Entertainment']","The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy."
1924,Superman,1978-12-14,7.138,3685,324.322,en,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",55000000,300500000,143,"['Dovemead Films', 'Alexander and Ilya Salkind Productions', 'International Film Production']","Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world."
400928,Gifted,2017-04-07,8.036,5243,341.771,en,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",7000000,40300000,101,"['Grade A Entertainment', 'Dayday Films', 'FilmNation Entertainment', 'Fox Searchlight Pictures']","Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother."
967847,Ghostbusters: Frozen Empire,2024-03-20,6.649,937,346.458,en,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",100000000,200567933,115,"['Ghost Corps', 'Columbia Pictures']","When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second Ice Age."
699280,Becoming,2020-05-06,7.403,149,334.458,en,"[{'id': 99, 'name': 'Documentary'}]",0,0,89,"['Higher Ground', 'Big Mouth Productions']","Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others."
339846,Baywatch,2017-05-25,6.093,7842,359.229,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",69000000,177900000,116,"['Uncharted', 'Paramount', 'Flynn Picture Company', 'Fremantle Productions', 'Seven Bucks Productions', 'Skydance Media', 'The Montecito Picture Company']","Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay."
609681,The Marvels,2023-11-08,6.126,2357,358.688,en,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",274800000,207089999,105,"['Marvel Studios', 'Kevin Feige Productions']","Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe."
1107387,Hachiko,2023-03-31,7.908,71,357.997,zh,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0,42423217,124,"['iQIYI Pictures', 'Beijing Lajin Film']","This is the story of a puppy that touched hundreds of millions of people around the world. Hachiko is a cute Chinese pastoral dog. He met his destined owner Chen Jingxiu in the vast crowd and became a member of the Chen family. With the passage of time, the once beautiful home is no longer there, but Batong is still waiting where it is, and its fate is closely tied to its family."
615777,Babylon,2022-12-22,7.413,2828,357.373,en,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",78000000,63363579,189,"['Paramount', 'Marc Platt Productions', 'Material Pictures', 'C2 Motion Picture Group', 'Organism Pictures', 'Wild Chickens Productions']","A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s."
597891,Kate,2021-09-10,6.642,1439,357.089,en,"[{'id': 28, 'name': 'Action'}]",0,0,106,"['Clubhouse Pictures', '87North Productions', 'Screen Arcade']",A ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.
1701,Con Air,1997-06-05,6.751,4020,327.186,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",75000000,224012234,116,"['Touchstone Pictures', 'Jerry Bruckheimer Films']","Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam."
68730,Silence,2016-12-22,7.126,2971,315.414,en,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",46000000,23700000,161,"['Waypoint Entertainment', 'Cappa Defina Productions', 'CatchPlay', 'Fábrica de Cine', 'SharpSword Films', 'Sikelia Productions', 'EFO Films']","Two Jesuit priests travel to seventeenth century Japan which has, under the Tokugawa shogunate, banned Catholicism and almost all foreign contact."
284052,Doctor Strange,2016-10-25,7.422,21651,354.23,en,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",180000000,676343174,115,['Marvel Studios'],"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil."
843527,The Idea of You,2024-05-02,7.413,964,336.86,en,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,36178,116,"['Welle Entertainment', 'Somewhere Pictures', 'I’ll Have Another', 'Amazon MGM Studios', 'Semi-Formal Productions']","Solène, a 40-year-old single mom, begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet. When Solène must step in to chaperone her teenage daughter's trip to the Coachella Music Festival after her ex bails at the last minute, she has a chance encounter with Hayes and there is an instant, undeniable spark. As they begin a whirlwind romance, it isn't long before Hayes' superstar status poses unavoidable challenges to their relationship, and Solène soon discovers that life in the glare of his spotlight might be more than she bargained for."
601796,Alienoid,2022-07-20,6.931,350,353.254,ko,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",24500000,12600000,142,['Caper Film'],"Gurus in the late Goryeo dynasty try to obtain a fabled, holy sword, and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up."
5548,RoboCop,1987-07-17,7.321,4919,327.47,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",13000000,53424681,102,['Orion Pictures'],"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters."
1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",2023-10-21,7.46,212,351.561,fr,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",0,0,48,"['Zagtoon', 'SAMG Animation', 'Method Animation', 'The Walt Disney Company EMEA', 'Télé-Québec', 'TF1', 'Gloob', 'Norman Studio']","Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Hesperia, is a superhero. Ladybug and Cat Noir will have to help Hesperia counter the attacks of their evil doubles and prevent them from seizing the Butterfly's Miraculous. Can our heroes also help Hesperia make Shadybug and Claw Noir better people?"
157336,Interstellar,2014-11-05,8.4,34479,350.596,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",165000000,701729206,169,"['Legendary Pictures', 'Syncopy', 'Lynda Obst Productions']",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.
866398,The Beekeeper,2024-01-08,7.393,2489,290.915,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",35000000,152720535,105,"['Miramax', 'Cedar Park Entertainment', 'Punch Palace Productions']",One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.
15,Citizen Kane,1941-04-17,8.009,5322,344.475,en,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",839727,23218000,119,"['Mercury Productions', 'RKO Radio Pictures']","Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event."
